Trip_ID,Start_Location,Destination,Country,Start_Date,End_Date,Duration_Days,Accommodation_Type,Accommodation_Cost,Transport_Type,Transport_Cost,Food_Cost,Activity_Cost,Base_Currency,User_Selected_Currency,Currency_Rate,Total_Expense,Distance_km,Train_Class
3126,Ahmedabad,London,UK,2024-05-02,2024-05-10,8,Hotel 5-star,320,Car,866.91,152.0,684.0,USD,EUR,0.92,1861.08,6844,
3127,Delhi,London,UK,2024-03-02,2024-03-05,3,Hotel 5-star,120,Train,,57.0,256.5,USD,AED,3.67,,6697,Sha_EC
3128,Pune,Tokyo,Japan,2024-02-29,2024-03-03,3,Hotel 5-star,120,Bike,266.56,42.0,189.0,USD,JPY,153.0,94486.68,6664,
3129,Chennai,Paris,France,2024-05-04,2024-05-12,8,Hotel 3-star,96,Bike,390.32,136.0,612.0,USD,USD,1.0,1234.32,8036,
3130,Pune,Singapore,Singapore,2024-04-13,2024-04-16,3,Hostel,21,Bike,200.01,55.5,249.75,USD,AED,3.67,1931.37,3784,
3131,Chennai,Sydney,Australia,2024-06-07,2024-06-15,8,Hotel 4-star,200,Train,,120.0,540.0,USD,USD,1.0,,9126,Ord_LocalSuburb
3132,Chennai,Berlin,Germany,2024-01-02,2024-01-12,10,Hostel,70,Flight,200.15,175.0,787.5,USD,AED,3.67,4523.83,7299,
3133,Bengaluru,Berlin,Germany,2024-01-06,2024-01-17,11,Hotel 4-star,275,Train,,192.5,866.25,USD,INR,83.0,,7131,Yuva_Other
3134,Surat,Mumbai,India,2024-07-31,2024-08-11,11,Hotel 5-star,440,Bus,59.61,132.0,594.0,USD,AED,3.67,4497.99,233,
3135,Chennai,Bengaluru,India,2024-05-26,2024-06-03,8,Hotel 5-star,320,Train,4.84,96.0,432.0,USD,AED,3.67,3129.92,290,AC_3A
3136,Ahmedabad,Mumbai,India,2024-03-15,2024-03-19,4,Hotel 4-star,100,Car,35.2,48.0,216.0,USD,AED,3.67,1465.06,440,
3137,Kolkata,Bengaluru,India,2024-03-21,2024-03-25,4,Hotel 4-star,100,Bike,53.52,48.0,216.0,USD,GBP,0.79,329.84,1561,
3138,Chennai,Paris,France,2024-07-27,2024-07-31,4,Hotel 5-star,160,Bus,56.46,68.0,306.0,USD,EUR,0.92,543.22,8036,
3139,Bengaluru,New York,USA,2024-07-22,2024-07-29,7,Hotel 3-star,84,Bike,401.04,73.5,330.75,USD,INR,83.0,73811.07,13368,
3140,Pune,Singapore,Singapore,2024-08-03,2024-08-13,10,Hotel 5-star,400,Flight,1078.12,185.0,832.5,USD,AED,3.67,9158.93,3784,
3141,Hyderabad,Paris,France,2024-08-08,2024-08-19,11,Hotel 3-star,132,Bus,10.11,187.0,841.5,USD,AED,3.67,4296.14,7555,
3142,Surat,New York,USA,2024-07-28,2024-07-29,1,Airbnb,70,Car,862.89,10.5,47.25,USD,GBP,0.79,782.61,12327,
3143,Pune,Singapore,Singapore,2024-05-10,2024-05-15,5,Hotel 4-star,125,Train,35.52,92.5,416.25,USD,GBP,0.79,528.72,3784,Exp_FC
3144,Jaipur,Berlin,Germany,2024-04-26,2024-05-03,7,Airbnb,490,Train,41.51,122.5,551.25,USD,JPY,153.0,184404.78,5822,Ord_FC
3145,Chennai,New York,USA,2024-05-23,2024-05-29,6,Airbnb,420,Car,943.11,63.0,283.5,USD,GBP,0.79,1350.59,13473,
3146,Bengaluru,Paris,France,2024-06-26,2024-06-29,3,Hotel 4-star,75,Flight,378.61,51.0,229.5,USD,USD,1.0,734.11,7849,
3147,Jaipur,Tokyo,Japan,2024-07-14,2024-07-26,12,Airbnb,840,Train,,168.0,756.0,USD,INR,83.0,,6042,Raj_3A
3148,Surat,Tokyo,Japan,2024-05-04,2024-05-16,12,Hotel 5-star,480,Train,45.24,168.0,756.0,USD,JPY,153.0,221733.72,6607,Exp_FC
3149,Hyderabad,Tokyo,Japan,2024-01-24,2024-02-05,12,Hotel 3-star,144,Train,12.13,168.0,756.0,USD,AED,3.67,3964.08,6311,Exp_SL
3150,Ahmedabad,Sydney,Australia,2024-03-06,2024-03-10,4,Hotel 5-star,160,Bike,447.3,60.0,270.0,USD,JPY,153.0,143406.9,10437,
3151,Chennai,London,UK,2024-03-06,2024-03-07,1,Airbnb,70,Bus,20.98,19.0,85.5,USD,INR,83.0,16224.84,8211,
3152,Jaipur,Tokyo,Japan,2024-07-25,2024-08-01,7,Hotel 4-star,175,Train,,98.0,441.0,USD,INR,83.0,,6042,GR_CC
3153,Surat,Sydney,Australia,2024-05-15,2024-05-22,7,Airbnb,490,Bike,441.26,105.0,472.5,USD,USD,1.0,1508.76,10296,
3154,Hyderabad,Dubai,UAE,2024-08-15,2024-08-26,11,Hotel 5-star,440,Bike,62.0,93.5,420.75,USD,AED,3.67,3729.64,2553,
3155,Bengaluru,Dubai,UAE,2024-04-20,2024-05-02,12,Hotel 5-star,480,Car,153.28,102.0,459.0,USD,EUR,0.92,1098.74,2705,
3156,Hyderabad,Paris,France,2024-05-15,2024-05-20,5,Hotel 4-star,125,Flight,430.2,85.0,382.5,USD,INR,83.0,84884.1,7555,
3157,Hyderabad,London,UK,2024-03-26,2024-03-29,3,Hotel 4-star,75,Bike,419.19,57.0,256.5,USD,JPY,153.0,123576.57,7722,
3158,Mumbai,Tokyo,Japan,2024-02-12,2024-02-13,1,Airbnb,70,Train,,14.0,63.0,USD,EUR,0.92,,6720,Yuva_Other
3159,Hyderabad,New York,USA,2024-03-09,2024-03-17,8,Airbnb,560,Bike,388.74,84.0,378.0,USD,AED,3.67,5177.42,12958,
3160,Hyderabad,Bengaluru,India,2024-02-05,2024-02-12,7,Hotel 3-star,84,Train,5.61,84.0,378.0,USD,AED,3.67,2024.41,500,AC_CC
3161,Ahmedabad,Tokyo,Japan,2024-02-03,2024-02-08,5,Hotel 5-star,200,Flight,936.39,70.0,315.0,USD,INR,83.0,126275.37,6529,
3162,Ahmedabad,Mumbai,India,2024-03-09,2024-03-14,5,Hotel 5-star,200,Bus,45.01,60.0,270.0,USD,INR,83.0,47725.83,440,
3163,Hyderabad,London,UK,2024-04-14,2024-04-21,7,Hotel 3-star,84,Car,978.12,133.0,598.5,USD,AED,3.67,6582.59,7722,
3164,Delhi,Berlin,Germany,2024-02-01,2024-02-03,2,Hotel 3-star,24,Flight,1074.66,35.0,157.5,USD,AED,3.67,4738.56,5766,
3165,Kolkata,Bengaluru,India,2024-03-11,2024-03-17,6,Airbnb,420,Bus,34.07,72.0,324.0,USD,AED,3.67,3119.76,1561,
3166,Surat,Mumbai,India,2024-06-19,2024-06-27,8,Hostel,56,Bike,7.99,96.0,432.0,USD,AED,3.67,2172.6,233,
3167,Chennai,Paris,France,2024-02-19,2024-02-28,9,Airbnb,630,Train,25.55,153.0,688.5,USD,GBP,0.79,1182.67,8036,AC_CC
3168,Mumbai,Singapore,Singapore,2024-02-12,2024-02-17,5,Hotel 4-star,125,Bike,206.35,92.5,416.25,USD,USD,1.0,840.1,3904,
3169,Pune,Sydney,Australia,2024-02-09,2024-02-18,9,Hostel,63,Train,,135.0,607.5,USD,INR,83.0,,10037,Raj_1A
3170,Kolkata,Bengaluru,India,2024-08-27,2024-09-01,5,Airbnb,350,Car,124.88,60.0,270.0,USD,INR,83.0,66805.04,1561,
3171,Ahmedabad,Tokyo,Japan,2024-02-29,2024-03-02,2,Airbnb,140,Bike,261.16,28.0,126.0,USD,JPY,153.0,84939.48,6529,
3172,Jaipur,Bengaluru,India,2024-03-06,2024-03-15,9,Hotel 4-star,225,Bike,53.55,108.0,486.0,USD,AED,3.67,3202.26,1562,
3173,Bengaluru,Dubai,UAE,2024-01-13,2024-01-16,3,Hotel 5-star,120,Bus,45.96,25.5,114.75,USD,INR,83.0,25415.43,2705,
3174,Hyderabad,Singapore,Singapore,2024-06-30,2024-07-03,3,Hotel 3-star,36,Bus,44.29,55.5,249.75,USD,EUR,0.92,354.7,3293,
3175,Bengaluru,Berlin,Germany,2024-08-02,2024-08-07,5,Hotel 5-star,200,Train,,87.5,393.75,USD,INR,83.0,,7131,Raj_3A
3176,Kolkata,London,UK,2024-06-08,2024-06-17,9,Hotel 5-star,360,Flight,959.45,171.0,769.5,USD,USD,1.0,2259.95,7962,
3177,Ahmedabad,Mumbai,India,2024-03-10,2024-03-19,9,Airbnb,630,Bike,15.09,108.0,486.0,USD,INR,83.0,102844.47,440,
3178,Chennai,Sydney,Australia,2024-04-28,2024-05-04,6,Hotel 5-star,240,Train,,90.0,405.0,USD,JPY,153.0,,9126,Ord_LocalSuburb
3179,Delhi,Singapore,Singapore,2024-03-30,2024-04-06,7,Airbnb,490,Flight,343.83,129.5,582.75,USD,INR,83.0,128324.64,4157,
3180,Mumbai,Berlin,Germany,2024-02-09,2024-02-13,4,Hotel 4-star,100,Bus,28.84,70.0,315.0,USD,AED,3.67,1885.79,6286,
3181,Delhi,Paris,France,2024-03-31,2024-04-09,9,Hotel 4-star,225,Bus,30.25,153.0,688.5,USD,JPY,153.0,167802.75,6572,
3182,Bengaluru,London,UK,2024-01-19,2024-01-21,2,Hotel 5-star,80,Car,1017.77,38.0,171.0,USD,AED,3.67,4795.85,8035,
3183,Jaipur,Dubai,UAE,2024-05-14,2024-05-15,1,Hotel 3-star,12,Flight,1190.63,8.5,38.25,USD,JPY,153.0,191155.14,2056,
3184,Jaipur,Mumbai,India,2024-05-02,2024-05-06,4,Hotel 4-star,100,Bus,47.28,48.0,216.0,USD,AED,3.67,1509.4,921,
3185,Ahmedabad,Mumbai,India,2024-02-09,2024-02-12,3,Airbnb,210,Train,3.49,36.0,162.0,USD,EUR,0.92,378.57,440,Yuva_18_35
3186,Ahmedabad,Bengaluru,India,2024-09-06,2024-09-09,3,Hotel 4-star,75,Bike,42.41,36.0,162.0,USD,USD,1.0,315.41,1237,
3187,Bengaluru,New York,USA,2024-08-25,2024-09-03,9,Hotel 4-star,225,Car,935.76,94.5,425.25,USD,AED,3.67,6167.47,13368,
3188,Hyderabad,Berlin,Germany,2024-07-02,2024-07-03,1,Hostel,7,Bus,59.72,17.5,78.75,USD,INR,83.0,13526.51,6805,
3189,Jaipur,Mumbai,India,2024-07-04,2024-07-15,11,Hotel 3-star,132,Flight,1182.36,132.0,594.0,USD,EUR,0.92,1877.13,921,
3190,Chennai,Tokyo,Japan,2024-06-23,2024-06-26,3,Airbnb,210,Bike,256.44,42.0,189.0,USD,INR,83.0,57887.52,6411,
3191,Kolkata,London,UK,2024-07-20,2024-07-27,7,Airbnb,490,Flight,568.35,133.0,598.5,USD,AED,3.67,6568.75,7962,
3192,Mumbai,Paris,France,2024-03-28,2024-04-08,11,Hotel 4-star,275,Car,794.35,187.0,841.5,USD,JPY,153.0,320971.05,7009,
3193,Pune,Dubai,UAE,2024-03-21,2024-03-24,3,Airbnb,210,Bus,39.73,25.5,114.75,USD,JPY,153.0,59666.94,2054,
3194,Ahmedabad,Paris,France,2024-06-26,2024-06-27,1,Airbnb,70,Bike,324.26,17.0,76.5,USD,USD,1.0,487.76,6676,
3195,Hyderabad,Dubai,UAE,2024-05-15,2024-05-19,4,Hotel 3-star,48,Train,5.42,34.0,153.0,USD,JPY,153.0,36784.26,2553,Ord_SL
3196,Kolkata,Tokyo,Japan,2024-08-18,2024-08-21,3,Hotel 5-star,120,Train,,42.0,189.0,USD,EUR,0.92,,5130,Raj_1A
3197,Mumbai,Tokyo,Japan,2024-01-08,2024-01-10,2,Airbnb,140,Car,627.2,28.0,126.0,USD,USD,1.0,921.2,6720,
3198,Hyderabad,Sydney,Australia,2024-01-12,2024-01-17,5,Hotel 5-star,200,Car,956.9,75.0,337.5,USD,AED,3.67,5759.7,9569,
3199,Delhi,Tokyo,Japan,2024-01-31,2024-02-01,1,Airbnb,70,Train,41.51,14.0,63.0,USD,USD,1.0,188.51,5839,Ord_FC
3200,Jaipur,Paris,France,2024-07-29,2024-07-30,1,Hostel,7,Bike,321.15,17.0,76.5,USD,AED,3.67,1547.46,6612,
3201,Mumbai,Berlin,Germany,2024-05-15,2024-05-27,12,Hotel 3-star,144,Car,733.37,210.0,945.0,USD,GBP,0.79,1605.57,6286,
3202,Surat,Paris,France,2024-04-01,2024-04-02,1,Hotel 3-star,12,Bike,332.23,17.0,76.5,USD,USD,1.0,437.73,6840,
3203,Bengaluru,Mumbai,India,2024-07-07,2024-07-19,12,Hostel,84,Flight,455.52,144.0,648.0,USD,INR,83.0,110516.16,845,
3204,Kolkata,Sydney,Australia,2024-04-13,2024-04-15,2,Airbnb,140,Car,913.8,30.0,135.0,USD,EUR,0.92,1121.3,9138,
3205,Bengaluru,Singapore,Singapore,2024-03-05,2024-03-14,9,Airbnb,630,Bike,167.24,166.5,749.25,USD,AED,3.67,6286.67,3164,
3206,Ahmedabad,London,UK,2024-03-25,2024-04-06,12,Airbnb,840,Car,866.91,228.0,1026.0,USD,INR,83.0,245755.53,6844,
3207,Jaipur,London,UK,2024-07-27,2024-08-06,10,Hotel 3-star,120,Train,12.13,190.0,855.0,USD,INR,83.0,97701.79,6750,Exp_SL
3208,Chennai,Tokyo,Japan,2024-01-18,2024-01-24,6,Hotel 3-star,72,Bus,44.26,84.0,378.0,USD,JPY,153.0,88473.78,6411,
3209,Pune,London,UK,2024-01-04,2024-01-11,7,Hotel 3-star,84,Train,25.55,133.0,598.5,USD,EUR,0.92,773.77,7306,AC_CC
3210,Kolkata,Sydney,Australia,2024-08-28,2024-08-29,1,Hotel 5-star,40,Car,913.8,15.0,67.5,USD,USD,1.0,1036.3,9138,
3211,Jaipur,Paris,France,2024-06-25,2024-07-07,12,Hostel,84,Car,749.36,204.0,918.0,USD,GBP,0.79,1544.73,6612,
3212,Ahmedabad,Mumbai,India,2024-07-27,2024-08-04,8,Airbnb,560,Bike,15.09,96.0,432.0,USD,EUR,0.92,1014.84,440,
3213,Bengaluru,Singapore,Singapore,2024-04-06,2024-04-08,2,Hotel 5-star,80,Train,,37.0,166.5,USD,USD,1.0,,3164,Sha_CC
3214,Chennai,Berlin,Germany,2024-06-08,2024-06-15,7,Airbnb,490,Bike,364.95,122.5,551.25,USD,GBP,0.79,1207.67,7299,
3215,Kolkata,Paris,France,2024-08-12,2024-08-19,7,Hotel 3-star,84,Car,890.35,119.0,535.5,USD,AED,3.67,5977.88,7856,
3216,Kolkata,Mumbai,India,2024-05-07,2024-05-11,4,Hotel 3-star,48,Bus,16.1,48.0,216.0,USD,INR,83.0,27232.3,1655,
3217,Ahmedabad,Dubai,UAE,2024-03-02,2024-03-14,12,Airbnb,840,Bike,43.01,102.0,459.0,USD,EUR,0.92,1328.49,1771,
3218,Mumbai,Bengaluru,India,2024-04-22,2024-04-28,6,Hotel 4-star,150,Bike,28.97,72.0,324.0,USD,JPY,153.0,87970.41,845,
3219,Delhi,Singapore,Singapore,2024-04-17,2024-04-26,9,Airbnb,630,Train,26.99,166.5,749.25,USD,AED,3.67,5771.96,4157,AC_3A
3220,Kolkata,Tokyo,Japan,2024-06-12,2024-06-16,4,Airbnb,280,Flight,1078.15,56.0,252.0,USD,INR,83.0,138290.45,5130,
3221,Mumbai,Paris,France,2024-01-23,2024-02-04,12,Airbnb,840,Train,,204.0,918.0,USD,AED,3.67,,7009,Raj_1A
3222,Hyderabad,Paris,France,2024-01-14,2024-01-21,7,Hotel 3-star,84,Train,,119.0,535.5,USD,JPY,153.0,,7555,GR_3A
3223,Ahmedabad,Mumbai,India,2024-05-18,2024-05-28,10,Hotel 4-star,250,Car,35.2,120.0,540.0,USD,INR,83.0,78451.6,440,
3224,Bengaluru,London,UK,2024-07-13,2024-07-19,6,Hostel,42,Train,,114.0,513.0,USD,EUR,0.92,,8035,Sha_EC
3225,Hyderabad,Mumbai,India,2024-07-29,2024-08-07,9,Hotel 5-star,360,Car,49.68,108.0,486.0,USD,USD,1.0,1003.68,621,
3226,Hyderabad,Paris,France,2024-05-24,2024-05-28,4,Hotel 4-star,100,Train,8.4,68.0,306.0,USD,JPY,153.0,73807.2,7555,Ord_SL
3227,Jaipur,London,UK,2024-02-20,2024-03-01,10,Hostel,70,Flight,946.15,190.0,855.0,USD,GBP,0.79,1628.31,6750,
3228,Surat,Singapore,Singapore,2024-02-24,2024-03-04,9,Hotel 4-star,225,Train,,166.5,749.25,USD,EUR,0.92,,4017,JS_CC
3229,Mumbai,Singapore,Singapore,2024-03-13,2024-03-17,4,Hostel,28,Bus,30.13,74.0,333.0,USD,AED,3.67,1707.03,3904,
3230,Jaipur,Paris,France,2024-07-07,2024-07-15,8,Hostel,56,Bike,321.15,136.0,612.0,USD,USD,1.0,1125.15,6612,
3231,Jaipur,Berlin,Germany,2024-04-29,2024-05-02,3,Hostel,21,Train,,52.5,236.25,USD,AED,3.67,,5822,Sha_EC
3232,Mumbai,Dubai,UAE,2024-05-20,2024-05-23,3,Hotel 4-star,75,Bus,17.78,25.5,114.75,USD,USD,1.0,233.03,1935,
3233,Ahmedabad,Sydney,Australia,2024-03-23,2024-03-27,4,Hotel 4-star,100,Flight,210.44,60.0,270.0,USD,USD,1.0,640.44,10437,
3234,Pune,Dubai,UAE,2024-01-18,2024-01-27,9,Hostel,63,Car,116.39,76.5,344.25,USD,EUR,0.92,552.13,2054,
3235,Ahmedabad,Berlin,Germany,2024-04-11,2024-04-17,6,Hotel 3-star,72,Car,691.72,105.0,472.5,USD,INR,83.0,111321.26,5929,
3236,Delhi,London,UK,2024-03-21,2024-03-23,2,Hotel 3-star,24,Bus,29.77,38.0,171.0,USD,JPY,153.0,40203.81,6697,
3237,Kolkata,Paris,France,2024-06-09,2024-06-11,2,Hotel 3-star,24,Car,890.35,34.0,153.0,USD,AED,3.67,4041.95,7856,
3238,Delhi,Tokyo,Japan,2024-02-23,2024-02-25,2,Hotel 3-star,24,Train,45.24,28.0,126.0,USD,GBP,0.79,176.36,5839,Exp_FC
3239,Chennai,Sydney,Australia,2024-03-10,2024-03-18,8,Hotel 4-star,200,Car,912.6,120.0,540.0,USD,JPY,153.0,271207.8,9126,
3240,Kolkata,Mumbai,India,2024-07-27,2024-08-04,8,Airbnb,560,Bike,56.74,96.0,432.0,USD,GBP,0.79,904.34,1655,
3241,Bengaluru,Sydney,Australia,2024-02-06,2024-02-10,4,Hotel 5-star,160,Car,934.9,60.0,270.0,USD,INR,83.0,118266.7,9349,
3242,Chennai,Bengaluru,India,2024-08-30,2024-09-10,11,Hotel 5-star,440,Bike,9.94,132.0,594.0,USD,EUR,0.92,1081.86,290,
3243,Jaipur,Singapore,Singapore,2024-02-08,2024-02-15,7,Hotel 4-star,175,Bus,22.12,129.5,582.75,USD,AED,3.67,3337.39,4126,
3244,Bengaluru,Mumbai,India,2024-02-28,2024-03-05,6,Hotel 3-star,72,Bike,28.97,72.0,324.0,USD,EUR,0.92,457.21,845,
3245,Hyderabad,Dubai,UAE,2024-08-11,2024-08-13,2,Hotel 4-star,50,Bus,49.75,17.0,76.5,USD,USD,1.0,193.25,2553,
3246,Delhi,Dubai,UAE,2024-08-13,2024-08-25,12,Airbnb,840,Bike,53.31,102.0,459.0,USD,EUR,0.92,1337.97,2195,
3247,Ahmedabad,Sydney,Australia,2024-02-10,2024-02-13,3,Hotel 5-star,120,Bus,43.01,45.0,202.5,USD,GBP,0.79,324.3,10437,
3248,Pune,New York,USA,2024-02-23,2024-03-03,9,Hotel 5-star,360,Train,80.87,94.5,425.25,USD,INR,83.0,79731.46,12639,AC_1A
3249,Jaipur,London,UK,2024-01-18,2024-01-27,9,Airbnb,630,Train,,171.0,769.5,USD,AED,3.67,,6750,Raj_1A
3250,Surat,Singapore,Singapore,2024-04-14,2024-04-17,3,Airbnb,210,Bus,14.5,55.5,249.75,USD,GBP,0.79,418.5,4017,
3251,Delhi,Sydney,Australia,2024-08-07,2024-08-19,12,Hostel,84,Car,1044.3,180.0,810.0,USD,INR,83.0,175818.9,10443,
3252,Bengaluru,New York,USA,2024-07-14,2024-07-23,9,Hotel 5-star,360,Car,935.76,94.5,425.25,USD,EUR,0.92,1670.27,13368,
3253,Jaipur,Paris,France,2024-03-05,2024-03-10,5,Airbnb,350,Bus,30.27,85.0,382.5,USD,EUR,0.92,779.95,6612,
3254,Pune,Singapore,Singapore,2024-01-06,2024-01-15,9,Hotel 3-star,108,Car,466.69,166.5,749.25,USD,INR,83.0,123706.52,3784,
3255,Chennai,Tokyo,Japan,2024-08-20,2024-08-21,1,Hotel 4-star,25,Train,7.34,14.0,63.0,USD,EUR,0.92,100.59,6411,Exp_2S
3256,Pune,Sydney,Australia,2024-04-28,2024-05-01,3,Hotel 4-star,75,Car,1003.7,45.0,202.5,USD,INR,83.0,110074.6,10037,
3257,Surat,London,UK,2024-08-22,2024-08-24,2,Hostel,14,Bus,45.06,38.0,171.0,USD,USD,1.0,268.06,7014,
3258,Kolkata,Sydney,Australia,2024-04-18,2024-04-29,11,Hostel,77,Train,,165.0,742.5,USD,EUR,0.92,,9138,Raj_1A
3259,Chennai,New York,USA,2024-08-25,2024-08-26,1,Hotel 4-star,25,Bus,5.3,10.5,47.25,USD,AED,3.67,323.14,13473,
3260,Hyderabad,New York,USA,2024-05-17,2024-05-21,4,Airbnb,280,Bike,388.74,42.0,189.0,USD,EUR,0.92,827.76,12958,
3261,Ahmedabad,Berlin,Germany,2024-04-13,2024-04-24,11,Hotel 3-star,132,Train,45.94,192.5,866.25,USD,EUR,0.92,1137.75,5929,AC_2A
3262,Surat,Sydney,Australia,2024-02-19,2024-02-20,1,Hotel 5-star,40,Flight,396.28,15.0,67.5,USD,INR,83.0,43058.74,10296,
3263,Mumbai,London,UK,2024-07-19,2024-07-30,11,Airbnb,770,Train,80.87,209.0,940.5,USD,INR,83.0,166030.71,7192,AC_1A
3264,Surat,Mumbai,India,2024-03-29,2024-04-02,4,Hostel,28,Bus,5.87,48.0,216.0,USD,INR,83.0,24723.21,233,
3265,Hyderabad,New York,USA,2024-01-13,2024-01-14,1,Hotel 4-star,25,Flight,819.29,10.5,47.25,USD,USD,1.0,902.04,12958,
3266,Surat,Bengaluru,India,2024-04-21,2024-04-28,7,Hotel 3-star,84,Bus,19.15,84.0,378.0,USD,INR,83.0,46907.45,1043,
3267,Pune,Mumbai,India,2024-03-23,2024-04-02,10,Hostel,70,Bus,6.42,120.0,540.0,USD,EUR,0.92,677.51,120,
3268,Jaipur,Tokyo,Japan,2024-05-20,2024-05-21,1,Airbnb,70,Car,563.92,14.0,63.0,USD,GBP,0.79,561.63,6042,
3269,Jaipur,Dubai,UAE,2024-07-18,2024-07-21,3,Hotel 4-star,75,Bus,21.28,25.5,114.75,USD,USD,1.0,236.53,2056,
3270,Jaipur,Mumbai,India,2024-02-08,2024-02-15,7,Hotel 5-star,280,Flight,552.57,84.0,378.0,USD,GBP,0.79,1022.71,921,
3271,Surat,Bengaluru,India,2024-05-12,2024-05-23,11,Airbnb,770,Flight,634.14,132.0,594.0,USD,AED,3.67,7817.61,1043,
3272,Delhi,London,UK,2024-02-24,2024-02-29,5,Hotel 4-star,125,Car,848.29,95.0,427.5,USD,INR,83.0,124150.57,6697,
3273,Hyderabad,Berlin,Germany,2024-01-27,2024-02-07,11,Airbnb,770,Bus,38.67,192.5,866.25,USD,AED,3.67,6853.43,6805,
3274,Bengaluru,Berlin,Germany,2024-05-19,2024-05-31,12,Airbnb,840,Flight,532.61,210.0,945.0,USD,EUR,0.92,2325.4,7131,
3275,Kolkata,Berlin,Germany,2024-07-07,2024-07-11,4,Airbnb,280,Bus,59.01,70.0,315.0,USD,USD,1.0,724.01,7031,
3276,Chennai,New York,USA,2024-08-24,2024-09-03,10,Airbnb,700,Flight,507.6,105.0,472.5,USD,AED,3.67,6551.32,13473,
3277,Delhi,Berlin,Germany,2024-08-03,2024-08-05,2,Hostel,14,Car,672.7,35.0,157.5,USD,JPY,153.0,134517.6,5766,
3278,Kolkata,Sydney,Australia,2024-07-21,2024-07-31,10,Hotel 4-star,250,Flight,260.92,150.0,675.0,USD,INR,83.0,110881.36,9138,
3279,Bengaluru,Tokyo,Japan,2024-01-04,2024-01-06,2,Hotel 4-star,50,Car,621.41,28.0,126.0,USD,USD,1.0,825.41,6658,
3280,Bengaluru,Paris,France,2024-05-28,2024-06-04,7,Hotel 4-star,175,Train,,119.0,535.5,USD,AED,3.67,,7849,Ord_LocalSuburb
3281,Bengaluru,Berlin,Germany,2024-06-13,2024-06-16,3,Hostel,21,Car,831.95,52.5,236.25,USD,INR,83.0,94761.1,7131,
3282,Hyderabad,Tokyo,Japan,2024-04-09,2024-04-10,1,Hotel 5-star,40,Flight,283.98,14.0,63.0,USD,USD,1.0,400.98,6311,
3283,Surat,Berlin,Germany,2024-01-15,2024-01-16,1,Hotel 5-star,40,Train,,17.5,78.75,USD,AED,3.67,,6103,Sha_CC
3284,Delhi,Bengaluru,India,2024-01-04,2024-01-08,4,Hostel,28,Flight,808.35,48.0,216.0,USD,EUR,0.92,1012.32,1750,
3285,Pune,Dubai,UAE,2024-06-15,2024-06-27,12,Hostel,84,Bus,17.51,102.0,459.0,USD,INR,83.0,54988.33,2054,
3286,Surat,New York,USA,2024-02-03,2024-02-13,10,Hotel 4-star,250,Bike,369.81,105.0,472.5,USD,INR,83.0,99376.73,12327,
3287,Surat,Sydney,Australia,2024-01-20,2024-01-26,6,Airbnb,420,Train,25.55,90.0,405.0,USD,EUR,0.92,865.31,10296,AC_CC
3288,Jaipur,Berlin,Germany,2024-02-03,2024-02-04,1,Airbnb,70,Flight,902.4,17.5,78.75,USD,GBP,0.79,844.23,5822,
3289,Chennai,Sydney,Australia,2024-02-12,2024-02-15,3,Airbnb,210,Bus,40.78,45.0,202.5,USD,AED,3.67,1828.69,9126,
3290,Jaipur,Dubai,UAE,2024-03-06,2024-03-07,1,Hotel 3-star,12,Bus,15.05,8.5,38.25,USD,JPY,153.0,11291.4,2056,
3291,Jaipur,Paris,France,2024-05-28,2024-06-01,4,Hostel,28,Bus,15.01,68.0,306.0,USD,GBP,0.79,329.44,6612,
3292,Ahmedabad,Bengaluru,India,2024-01-14,2024-01-18,4,Hotel 4-star,100,Train,13.54,48.0,216.0,USD,AED,3.67,1385.57,1237,AC_3A
3293,Delhi,New York,USA,2024-01-22,2024-02-03,12,Airbnb,840,Train,,126.0,567.0,USD,EUR,0.92,,11742,Raj_3A
3294,Chennai,Sydney,Australia,2024-08-02,2024-08-09,7,Hotel 4-star,175,Bus,29.18,105.0,472.5,USD,AED,3.67,2868.77,9126,
3295,Jaipur,Bengaluru,India,2024-08-04,2024-08-10,6,Hostel,42,Train,8.39,72.0,324.0,USD,GBP,0.79,352.65,1562,GR_CC
3296,Kolkata,Sydney,Australia,2024-06-05,2024-06-07,2,Hotel 3-star,24,Car,913.8,30.0,135.0,USD,INR,83.0,91532.4,9138,
3297,Hyderabad,Mumbai,India,2024-02-01,2024-02-11,10,Hotel 3-star,120,Bus,26.92,120.0,540.0,USD,JPY,153.0,123458.76,621,
3298,Kolkata,New York,USA,2024-08-16,2024-08-21,5,Airbnb,350,Bus,14.79,52.5,236.25,USD,USD,1.0,653.54,12746,
3299,Surat,Singapore,Singapore,2024-09-07,2024-09-09,2,Hotel 4-star,50,Bus,34.34,37.0,166.5,USD,INR,83.0,23890.72,4017,
3300,Mumbai,Bengaluru,India,2024-01-10,2024-01-20,10,Hostel,70,Bike,28.97,120.0,540.0,USD,JPY,153.0,116122.41,845,
3301,Pune,Dubai,UAE,2024-06-11,2024-06-17,6,Hotel 3-star,72,Train,21.48,51.0,229.5,USD,USD,1.0,373.98,2054,Raj_3A
3302,Jaipur,Paris,France,2024-02-08,2024-02-17,9,Hotel 4-star,225,Car,749.36,153.0,688.5,USD,GBP,0.79,1434.53,6612,
3303,Chennai,Dubai,UAE,2024-07-12,2024-07-21,9,Airbnb,630,Train,14.53,76.5,344.25,USD,GBP,0.79,841.57,2944,GR_CC
